onset	duration	sample	value	trial_type	HED
640.032	n/a	160008	BSL	baseline_block	Event, Experiment-structure, Description/Start of the baseline time-block
647.04	n/a	161760	bsl_dev	baseline	Event, Experiment-structure, Description/Baseline driving period with a road deviation
662.064	n/a	165516	EXP	block_start	Event, Experiment-structure, Description/Start of the experimental time-block
662.068	n/a	165517	crash_start	collision	Event, Sensory-event, Environmental-sound, Description/Tire-blowout-sound, Visual-presentation, Virtual-world, Description/Collision-driving-scene
669.072	n/a	167268	tire_pop	collision	Event, Sensory-event, Environmental-sound, Description/Tire-blowout-sound, Visual-presentation, Virtual-world, Description/Collision-driving-scene
672.576	n/a	168144	crash_start	collision	Event, Sensory-event, Environmental-sound, Description/Tire-blowout-sound, Visual-presentation, Virtual-world, Description/Collision-driving-scene
679.584	n/a	169896	tire_pop	collision	Event, Sensory-event, Environmental-sound, Description/Tire-blowout-sound, Visual-presentation, Virtual-world, Description/Collision-driving-scene
683.088	n/a	170772	no_crash_start	no_collision	Event, Experiment-structure, Description/Start of a no-collision driving-scene trial
690.144	n/a	172536	no_tire_pop	no_collision	Event, Sensory-event, Visual-presentation, Virtual-world, Description/Time-matched control point of a no-collision driving-scene trial
696.144	n/a	174036	crash_start	collision	Event, Sensory-event, Environmental-sound, Description/Tire-blowout-sound, Visual-presentation, Virtual-world, Description/Collision-driving-scene
703.152	n/a	175788	tire_pop	collision	Event, Sensory-event, Environmental-sound, Description/Tire-blowout-sound, Visual-presentation, Virtual-world, Description/Collision-driving-scene
706.656	n/a	176664	no_crash_start	no_collision	Event, Experiment-structure, Description/Start of a no-collision driving-scene trial
713.664	n/a	178416	no_tire_pop	no_collision	Event, Sensory-event, Visual-presentation, Virtual-world, Description/Time-matched control point of a no-collision driving-scene trial
719.664	n/a	179916	crash_start	collision	Event, Sensory-event, Environmental-sound, Description/Tire-blowout-sound, Visual-presentation, Virtual-world, Description/Collision-driving-scene
726.672	n/a	181668	tire_pop	collision	Event, Sensory-event, Environmental-sound, Description/Tire-blowout-sound, Visual-presentation, Virtual-world, Description/Collision-driving-scene
730.176	n/a	182544	crash_start	collision	Event, Sensory-event, Environmental-sound, Description/Tire-blowout-sound, Visual-presentation, Virtual-world, Description/Collision-driving-scene
737.184	n/a	184296	tire_pop	collision	Event, Sensory-event, Environmental-sound, Description/Tire-blowout-sound, Visual-presentation, Virtual-world, Description/Collision-driving-scene
740.688	n/a	185172	no_crash_start	no_collision	Event, Experiment-structure, Description/Start of a no-collision driving-scene trial
747.696	n/a	186924	no_tire_pop	no_collision	Event, Sensory-event, Visual-presentation, Virtual-world, Description/Time-matched control point of a no-collision driving-scene trial
753.696	n/a	188424	no_crash_start	no_collision	Event, Experiment-structure, Description/Start of a no-collision driving-scene trial
760.704	n/a	190176	no_tire_pop	no_collision	Event, Sensory-event, Visual-presentation, Virtual-world, Description/Time-matched control point of a no-collision driving-scene trial
766.752	n/a	191688	crash_start	collision	Event, Sensory-event, Environmental-sound, Description/Tire-blowout-sound, Visual-presentation, Virtual-world, Description/Collision-driving-scene
773.76	n/a	193440	tire_pop	collision	Event, Sensory-event, Environmental-sound, Description/Tire-blowout-sound, Visual-presentation, Virtual-world, Description/Collision-driving-scene
777.264	n/a	194316	crash_start	collision	Event, Sensory-event, Environmental-sound, Description/Tire-blowout-sound, Visual-presentation, Virtual-world, Description/Collision-driving-scene
784.272	n/a	196068	tire_pop	collision	Event, Sensory-event, Environmental-sound, Description/Tire-blowout-sound, Visual-presentation, Virtual-world, Description/Collision-driving-scene
787.776	n/a	196944	no_crash_start	no_collision	Event, Experiment-structure, Description/Start of a no-collision driving-scene trial
794.784	n/a	198696	no_tire_pop	no_collision	Event, Sensory-event, Visual-presentation, Virtual-world, Description/Time-matched control point of a no-collision driving-scene trial
800.784	n/a	200196	no_crash_start	no_collision	Event, Experiment-structure, Description/Start of a no-collision driving-scene trial
807.792	n/a	201948	no_tire_pop	no_collision	Event, Sensory-event, Visual-presentation, Virtual-world, Description/Time-matched control point of a no-collision driving-scene trial
813.792	n/a	203448	no_crash_start	no_collision	Event, Experiment-structure, Description/Start of a no-collision driving-scene trial
820.848	n/a	205212	no_tire_pop	no_collision	Event, Sensory-event, Visual-presentation, Virtual-world, Description/Time-matched control point of a no-collision driving-scene trial
826.848	n/a	206712	crash_start	collision	Event, Sensory-event, Environmental-sound, Description/Tire-blowout-sound, Visual-presentation, Virtual-world, Description/Collision-driving-scene
833.856	n/a	208464	tire_pop	collision	Event, Sensory-event, Environmental-sound, Description/Tire-blowout-sound, Visual-presentation, Virtual-world, Description/Collision-driving-scene
837.36	n/a	209340	crash_start	collision	Event, Sensory-event, Environmental-sound, Description/Tire-blowout-sound, Visual-presentation, Virtual-world, Description/Collision-driving-scene
844.368	n/a	211092	tire_pop	collision	Event, Sensory-event, Environmental-sound, Description/Tire-blowout-sound, Visual-presentation, Virtual-world, Description/Collision-driving-scene
847.872	n/a	211968	no_crash_start	no_collision	Event, Experiment-structure, Description/Start of a no-collision driving-scene trial
854.88	n/a	213720	no_tire_pop	no_collision	Event, Sensory-event, Visual-presentation, Virtual-world, Description/Time-matched control point of a no-collision driving-scene trial
860.88	n/a	215220	no_crash_start	no_collision	Event, Experiment-structure, Description/Start of a no-collision driving-scene trial
867.888	n/a	216972	no_tire_pop	no_collision	Event, Sensory-event, Visual-presentation, Virtual-world, Description/Time-matched control point of a no-collision driving-scene trial
873.888	n/a	218472	no_crash_start	no_collision	Event, Experiment-structure, Description/Start of a no-collision driving-scene trial
880.944	n/a	220236	no_tire_pop	no_collision	Event, Sensory-event, Visual-presentation, Virtual-world, Description/Time-matched control point of a no-collision driving-scene trial
886.944	n/a	221736	no_crash_start	no_collision	Event, Experiment-structure, Description/Start of a no-collision driving-scene trial
893.952	n/a	223488	no_tire_pop	no_collision	Event, Sensory-event, Visual-presentation, Virtual-world, Description/Time-matched control point of a no-collision driving-scene trial
899.952	n/a	224988	crash_start	collision	Event, Sensory-event, Environmental-sound, Description/Tire-blowout-sound, Visual-presentation, Virtual-world, Description/Collision-driving-scene
