onset	duration	sample	value	trial_type	HED
227.904000	0.000000	1.139620e+04	BSL	baseline_block	Event, Experiment-structure, Description/Start of the baseline time-block
234.912000	0.000000	1.174660e+04	bsl_dev	baseline	Event, Experiment-structure, Description/Baseline driving period with a road deviation
249.936000	0.000000	1.249780e+04	EXP	block_start	Event, Experiment-structure, Description/Start of the experimental time-block
249.940000	0.000000	12498	no_crash_start	no_collision	Event, Experiment-structure, Description/Start of a no-collision driving-scene trial
256.944000	0.000000	1.284820e+04	no_tire_pop	no_collision	Event, Sensory-event, Visual-presentation, Virtual-world, Description/Time-matched control point of a no-collision driving-scene trial
262.896000	0.000000	1.314580e+04	no_crash_start	no_collision	Event, Experiment-structure, Description/Start of a no-collision driving-scene trial
269.952000	0.000000	1.349860e+04	no_tire_pop	no_collision	Event, Sensory-event, Visual-presentation, Virtual-world, Description/Time-matched control point of a no-collision driving-scene trial
275.952000	0.000000	1.379860e+04	crash_start	collision	Event, Sensory-event, Environmental-sound, Description/Tire-blowout-sound, Visual-presentation, Virtual-world, Description/Collision-driving-scene
282.960000	0.000000	14149	tire_pop	collision	Event, Sensory-event, Environmental-sound, Description/Tire-blowout-sound, Visual-presentation, Virtual-world, Description/Collision-driving-scene
286.464000	0.000000	1.432420e+04	no_crash_start	no_collision	Event, Experiment-structure, Description/Start of a no-collision driving-scene trial
293.472000	0.000000	1.467460e+04	no_tire_pop	no_collision	Event, Sensory-event, Visual-presentation, Virtual-world, Description/Time-matched control point of a no-collision driving-scene trial
299.472000	0.000000	1.497460e+04	no_crash_start	no_collision	Event, Experiment-structure, Description/Start of a no-collision driving-scene trial
306.480000	0.000000	15325	no_tire_pop	no_collision	Event, Sensory-event, Visual-presentation, Virtual-world, Description/Time-matched control point of a no-collision driving-scene trial
312.480000	0.000000	15625	no_crash_start	no_collision	Event, Experiment-structure, Description/Start of a no-collision driving-scene trial
319.536000	0.000000	1.597780e+04	no_tire_pop	no_collision	Event, Sensory-event, Visual-presentation, Virtual-world, Description/Time-matched control point of a no-collision driving-scene trial
325.536000	0.000000	1.627780e+04	no_crash_start	no_collision	Event, Experiment-structure, Description/Start of a no-collision driving-scene trial
332.544000	0.000000	1.662820e+04	no_tire_pop	no_collision	Event, Sensory-event, Visual-presentation, Virtual-world, Description/Time-matched control point of a no-collision driving-scene trial
338.544000	0.000000	1.692820e+04	no_crash_start	no_collision	Event, Experiment-structure, Description/Start of a no-collision driving-scene trial
345.600000	0.000000	17281	no_tire_pop	no_collision	Event, Sensory-event, Visual-presentation, Virtual-world, Description/Time-matched control point of a no-collision driving-scene trial
351.600000	0.000000	17581	no_crash_start	no_collision	Event, Experiment-structure, Description/Start of a no-collision driving-scene trial
358.608000	0.000000	1.793140e+04	no_tire_pop	no_collision	Event, Sensory-event, Visual-presentation, Virtual-world, Description/Time-matched control point of a no-collision driving-scene trial
364.608000	0.000000	1.823140e+04	no_crash_start	no_collision	Event, Experiment-structure, Description/Start of a no-collision driving-scene trial
371.616000	0.000000	1.858180e+04	no_tire_pop	no_collision	Event, Sensory-event, Visual-presentation, Virtual-world, Description/Time-matched control point of a no-collision driving-scene trial
377.664000	0.000000	1.888420e+04	no_crash_start	no_collision	Event, Experiment-structure, Description/Start of a no-collision driving-scene trial
384.672000	0.000000	1.923460e+04	no_tire_pop	no_collision	Event, Sensory-event, Visual-presentation, Virtual-world, Description/Time-matched control point of a no-collision driving-scene trial
390.672000	0.000000	1.953460e+04	no_crash_start	no_collision	Event, Experiment-structure, Description/Start of a no-collision driving-scene trial
397.728000	0.000000	1.988740e+04	no_tire_pop	no_collision	Event, Sensory-event, Visual-presentation, Virtual-world, Description/Time-matched control point of a no-collision driving-scene trial
403.728000	0.000000	2.018740e+04	crash_start	collision	Event, Sensory-event, Environmental-sound, Description/Tire-blowout-sound, Visual-presentation, Virtual-world, Description/Collision-driving-scene
410.736000	0.000000	2.053780e+04	tire_pop	collision	Event, Sensory-event, Environmental-sound, Description/Tire-blowout-sound, Visual-presentation, Virtual-world, Description/Collision-driving-scene
